filename,words
764.png,ထူပ်းႁၼ်ၵူၼ်ၸပ်းတၢင
765.png,ယၢမ်းလဵဝ် ၾၢႆႇပၢႆးယူ
766.png,ၾၢႆႇၼိုင်ႈၵေႃႈမီးၶၢ
767.png,မၼ်းၸၢႆး လႅပ်ႈတေၸပ်
768.png,ဢိင်ၼိူဝ်တၢင်းပဵၼ် ၶ
769.png,“မိူဝ်ႈၵႆႈၼႆႉၵူၺ်း ဢ
770.png,တႄႇဢဝ် မိူဝ်ႈၼႆႉၵႂႃ
771.png,ပေႃးၶဝ်ႈၵေႃႈ တေ လႆႈ
772.png,လွင်ႈပိၵ်ႉဢိုတ်းႁၢမ
773.png,ၼႂ်းၸႄႈဝဵင်းမိူင်းၵိ
774.png,ယၢမ်းလဵဝ် တိုၵ်ႉယူတ
775.png,လူႉတၢႆတႄႉ ဢမ်ႇမီး ၼ
776.png,ၸုမ်းတူ
777.png,ၼႂ်းၸႄႈဝဵင်းလၢႆးၶႃႈ
778.png,လူင်းႁူင်းယႃယဝ်ႉ 7
779.png,ၼႂ်းဝၼ်းတီႈ 8/8/202
780.png,ၸၢႆးဢူၵ်ႉၵႃႇ (ႁွင်ႉ)
781.png,လူင်းႁူင်းယႃၵႂႃႇၽွင
782.png,ၽူႈလူႉတၢႆ ယွၼ်ႉၶူဝ်
783.png,ၼႂ်းၸႄႈဝဵင်းလၢႆးၶႃႈ
784.png,“ဢၼ်လီတီႈသုတ်းတႄႉ ၵူ
785.png,ႁႂ်ႈဢွၼ်ၵၼ်ယူႇၸွမ်း
786.png,ႁႂ်ႈၸွႆႈၵၼ်လူတ်းယွမ
787.png,ၼႂ်းလုၵ်ႈလိူၼ်ၵျူႊလၢ
788.png,လူင်းႁူင်းယႃ 28 ၵေႃ
789.png,လွင်ႈပၼ်တၢင်းႁူႉတၢင်
790.png,ဝၢၼ်ႈမႂ်ႇတီႈၵူၼ်းပၢႆ
791.png,ၵူၼ်းဝၢၼ်ႈ ဢၼ်ပၢႆႈမႃ
792.png,ၽၵ်းၶဵဝ်တႄႉ ၵႂႃႇယွၼ
793.png,ယၢမ်းလဵဝ် ပိူင်လူင်ယ
794.png,“ဢၼ်လမ်လွင်ႈသုတ်းတႄႉ
795.png,ယႃႈယႃ ၸိူဝ်းၼႆႉတႄႉ
796.png,ၵၢၼ်တႄႇတင်ႈ ဝၢၼ်ႈမႂ
797.png,ၵူၼ်းၵေးသီး ဢၼ်ပၢႆႈၽ
798.png,ပဵၼ်ဝၢၼ်ႈမႂ်ႇလႄႈ ယၢ
799.png,“ႁဝ်းၶႃႈ ပဵၼ်ၵူၼ်း ဝ
800.png,ႁူဝ်ၵူၼ်းတႄႉ တေမီး
801.png,ၵူၼ်းဝၢၼ်ႈ ၸိူဝ်းၼႆႉ
802.png,ၸိူဝ်းၶဝ်ဢမ်ႇႁတ်းပွ
803.png,တီႈဝတ်ႉ/ ၵျွင်းမူဝ်း
804.png,/ တီႈဝ
805.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 8/
806.png,ၽူႈၸွႆႈထႅမ် ၸုမ်းတူင
807.png,ယွၼ်ႉဝႃႈ မိူဝ်ႈပူၼ်
808.png,/ တီႈဝ
809.png,မိူဝ်ႈဝၼ်းတီႈ 7/8/2
810.png,ဝၢႆးၼၼ်ႉ ၽူႈမီးပုၼ်
811.png,“ယူႇတီႈႁဝ်းၶႃႈ ထၢင်ႇ
812.png,ယၢမ်းလဵဝ် ၵူၼ်းပဵၼ်
813.png,လိူဝ်ၼၼ်ႉ တီႈဝတ်ႉမူ
814.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 8
815.png,ဢမ်ႇၵွမ်ႉၵႃး
816.png,မိူဝ်ႈၼႆႉ ဝၼ်းတီႈ 9/
817.png,ၵူၼ်းၼမ်ႉၶမ်း ၵေႃႉၼိ
818.png,လွင်ႈတုမ်ႉတိူဝ်ႉ ၵူ
819.png,ဢွင်ႈတီႈ ဢၼ်မၢၵ်ႇတႅၵ
820.png,“ဢွင်ႈတီႈမၢၵ်ႇတႅၵ်ႇၼ
821.png,ဢွင်ႈတီႈ သမ်းယႃၼၼ်ႉ
822.png,ၼႂ်းၸႄႈဝဵင်းၼမ်ႉၶမ်း
823.png,“လွင်ႈမၢၵ်ႇတႅၵ်ႇၼႂ်း
824.png,ယွၼ်ႉဝႃႈ ၼႂ်းၼမ်ႉၶမ
825.png,မိူဝ်ႈဝၼ်းတီႈ 26/6/2
826.png,မိူဝ်ႈဝၼ်းတီႈ 8/8/20
827.png,/ ဝဵင်းၵဵင်
828.png,တႄႇဢဝ် ႁၢင်လိူၼ်ၵျုၼ
829.png,ၽူႈတူင်ႉၼိုင် ၼႂ်းတူ
830.png,ၼႂ်းဝၼ်းသဝ်ၵူၺ်း ၵူ
831.png,ၵူၼ်းပဵၼ်ၼႆႉ ၽိူမ်ႉ
832.png,သင်ပဵၼ်လႆႈတႄႉ ၼင်ႇႁ
833.png,ၼႂ်းၸႄႈဝဵင်းၵဵင်းတုင
834.png,မိူင်းၶၢၵ်ႇသမ်ႉ မီး
835.png,မိူင်းယၢင်း မီးၵူၼ်
836.png,မိူင်းပဵင်း ၵူၼ်းပဵ
837.png,လိူဝ်ၼၼ်ႉ ၸႄႈဝဵင်းတႃ
838.png,မိူင်းယွင်း ၵူၼ်းပဵ
839.png,ၸႄႈဝဵင်းမိူင်းသၢတ်ႇသ
840.png,ပဵၼ်ၸုမ်းတပ်ႉၵႅတ်ႇၶႄၵူၼ်းမိူင်း
841.png,ၾၢႆႇၵႅတ်ႇၵင်ႈတၢင်းပဵ
842.png,လိူဝ်ၼၼ်ႉ ၵူၼ်းၶၢႆၶူ
843.png,ၵူၼ်းၵႃႉၽၵ်းၶဵဝ်ၼႂ်
844.png,ၸၢႆးသိူဝ်ႁၢၼ် ၽူႈတူင
845.png,ႁဵတ်းၸွမ်းၼင်ႇမၢႆမီ
846.png,တီႈဝဵင်းလၢင်းၶိူဝ်းၼ
847.png,ၵူၼ်းၵႃႉၼႂ်းဝဵင်းလၢင
848.png,လိူဝ်ၼၼ်ႉပိၵ်ႉမူတ်း
849.png,ၽၵ်းတူၵၢတ်ႇၵေႃႈပိၵ်
850.png,ၵၢတ်ႇၽၵ်းၶဵဝ် ဢၼ်ၶၢ
851.png,ပိူၼ်ႈ ၸင်ႇႁႃပၼ်ပို
852.png,ၼၼ်ႉၵေႃႈလႆႈၶၢႆတေႃႇထ
853.png,ပွၵ်ႉၽႂ်ပွၵ်ႉမၼ်းၵေ
854.png,မၢင်ၸဝ်ႈၵေႃႈ သိုပ်ႇ
855.png,တွၼ်ႈတႃႇၵူၼ်းၼႂ်းဝဵင
856.png,မိူၼ်ၼင်ႇတၢင်းဝၼ်းၼ
857.png,ၵူၺ်းၵႃႈ တွၼ်ႈတႃႇၵူ
858.png,ဢၼ်မီးၵူႈၸႄႈဝဵင်း
859.png,ၸၢႆးသီႁိူင်း ၵူၼ်းဝၢ
860.png,ၵူဝ်ၵူၼ်းတၢင်ႇတီႈ ၶ
861.png,ၵူၼ်းၼႂ်းဝၢၼ်ႈၵေႃႈ
862.png,ဢၼ် သိုဝ်ႉၵဵပ်းဝႆႉ
863.png,ယွၼ်ႉႁိုင်မႃးယဝ်ႉလႄ
864.png,ယၢမ်းလဵဝ် ၼႂ်းၸႄႈဝဵင
865.png,ၵူၼ်းတၢႆယွၼ်ႉတၢင်းပ
866.png,ၵူၼ်းမိူင်းၽွမ်ႉၵၼ်
867.png,ဢၼ်တိုၵ်ႉယူတ်းယႃတူဝ
868.png,လိူဝ်ၼၼ်ႉ ယူႇလီၶႅၼ်း
869.png,ဢိင်ၼိူဝ် တၢင်းပဵၼ်ၶ
870.png,ယူႇလီယူႇ
871.png,တႄႇဢဝ်ႁူဝ်လိူၼ်ဢေႃႊၵ
872.png,ၵူၼ်းႁေႃႈၵႃးလႅင်း ဝဵ
873.png,ၸဝ်ႈၵႃး ၸိူဝ်းမီးဝႂ
874.png,ၸဝ်ႈၵႃးၸိူဝ်းၵိၼ်ၸၢင
875.png,တေႃႇထိုင်မႃး ဝၼ်းတီႈ
876.png,လူင်းႁူင်းယႃယဝ်ႉ သွ
877.png,ၶႆႈၼွၼ်းလႅၼ်ႈ
878.png,မိူဝ်ႈၼႆႉ ဝၼ်းတီႈ 6/
879.png,သိုၵ်းၵဝ်ႈၵၢင်ႉ တႄႇ
880.png,ယိုဝ်းၵၼ် ဢမ်ႇႁိုင်
881.png,ယွၼ်ႉပၢင်တိုၵ်းသေ သ
882.png,- သုမ်ႉတႃႇၵူ
883.png,ၵူၼ်း ပၢင်ႇသၢႆး ၵေႃႉ
884.png,သိုၵ်းၶႄႇၵူဝ်းၵၢင်ႉ
885.png,မိူဝ်ႈဝၼ်းတီႈ 4/8/20
886.png,ၵူၼ်းမိူင်း ၼပ်ႉႁူဝ
887.png,ၸိူဝ်းပၢႆႈၽေးသိုၵ်း
888.png,ၵၢတ်ႇၵဵင်းတုင်
889.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 5/
890.png,ၽူႈတူင်ႉၼိုင် ၼႂ်းတူ
891.png,မိူဝ်ႈဝႃးဝၼ်းလဵဝ်ၵူ
892.png,ပေႃးထတ်းထႅင်ႈၵေႃႈ ယ
893.png,ၽတ်ႉၽဵင်ႇၼႆႉၸပ်းယူႇ
894.png,ၶူဝ်ႊဝိတ်ႉလၢမ်းမႃးပွ
895.png,ၵၢတ်ႇလူင်ၵဵင်းတုင်
896.png,တင်ႈဢဝ် ဝၼ်းတီႈ 30/7
897.png,ဢၼ်သမ်းၶဵမ်ယဝ်ႉဢၼ်ၵ
898.png,“ တီႈၵဵင်းတုင်ၼႆႉ သမ
899.png,တင်းမူတ်းတေပဵၼ် 700
900.png,ၶဝ်ဝႃႈတေလူင်းသမ်းပၼ
901.png,မိူဝ်ႈသိုၵ်းမၢၼ်ႈ ပႆ
902.png,ပေႃးႁူမ်ႈၵၼ်ဢၼ်သမ်း
903.png,ၼမ်ႉတူၵ်းတၢတ်ႇၵဵင်းတ
904.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 5/
905.png,ၼၢင်းသီၼူၼ်း မေႃယႃလု
906.png,ၵူၼ်းပဵၼ် တင်းမူတ်း
907.png,ဝဵင်းၵဵင်းတွင်းၼႆႉမီ
908.png,ဢၼ်ၵိုတ်းလိူဝ်သမ်ႉ
909.png,ၼႂ်းၸႄႈဝဵင်းမိူင်းၼၢ
910.png,“တီႈမိူင်းၼၢႆးတႄႉ မီ
911.png,တေႃႇထိုင် မိူဝ်ႈဝႃး
912.png,ၼႂ်းၼၼ်ႉ ၼႂ်းဝဵင်းလၢ
913.png,- ၼႂ်းဝ
914.png,မိူဝ်ႈႁၢင်လိူၼ်ၵျုၼ်
915.png,ၽူႈတူင်ႉၼိုင်တူင်ႇဝူ
916.png,ပေႃးသမ်းၵေႃႈတၢႆၼႆႉဝ
917.png,လီၶႂ်ႈၶူဝ်ႁႃႉ လီၸႂ်
918.png,ၼႆႉ ၵူဝ်သေ ဢွၼ်ၵၼ်တ
919.png,ဢမ်ႇ ႁတ်းမႃးႁိူၼ်း
920.png,ဝၼ်းတီႈ 29/7/2021 ၼႆ
921.png,တီႈဝဵင်းၼမ်ႉၶမ်း လႆ
922.png,ၸၢႆးယီႈလူင်ၶမ်း ဝဵင်
923.png,ၵူၼ်းမိူင်းၼႆႉ ၽႂ်ၵ
924.png,ၶႃႈၵေႃႈ ႁၼ်ထိုင်ဝႃႈ
925.png,မၼ်းပဵၼ်တိုဝ်ႉတၢင်း
926.png,ပေႃးပဵၼ်မႃး မၼ်းယႃယ
927.png,လူင်ပွင်ၸိုင်ႈမိူင်း
928.png,ၼႂ်းၼၼ်ႉ တပ်ႉသိုၵ်း
929.png,“မၼ်းပဵၼ်ယႃႈယႃမိူင်း
930.png,တီႈၵဵင်းလိူၼ်ႁဝ်းၶႃ
931.png,ၵဵဝ်ႇၵပ်းလွင်ႈၼႆႉ ၼၢ
932.png,တၢင်းပဵၼ်ၶူဝ်းဝိတ်ႉ
933.png,-ၶူဝ်းၶွင်ရူ
934.png,တႄႇဢဝ် ဝၼ်းတီႈ 26/7/
935.png,ၶၢဝ်းတၢင်း 9 မိုဝ်ႉ
936.png,ၸဝ်ႈၵႃး မူႇၸေႊ ၵေႃႉၼ
937.png,ဢၼ်ၶဝ်ႈပဵၼ်တၢင်းၵၢၼ
938.png,ႁႅင်းၵၢၼ် မၢင်ၵေႃႉ
939.png,ၶူဝ်ႊဝိတ်ႉၽႄႈၶိုၼ်းၵ
940.png,ႁႅင်းၵၢၼ် ဢၼ်လုၵ်ႉတၢ
941.png,ဢၼ်မီးဝႆႉ ၶူဝ်းၶွင်
942.png,ၽိူဝ်ႇ ဝႃႈ ႁွတ်ႈၽႅဝ
943.png,ၵူၼ်းၸပ်းၶူဝ်းဝိတ်ႉ
944.png,ဝဵင်းၵဵင်းတုင် ၵူၼ်း
945.png,တႄႇဢဝ် ႁၢင်လိူၼ်ၵျုၼ
946.png,တိုၵ်ႉၼမ်ၶိုၼ်ႈမႃးၵ
947.png,ၽူႈတူင်ႉၼိုင်ၼႂ်းတူင
948.png,မၢင်ၸိူဝ်း ဢၼ်သမ်းယ
949.png,ဢၼ်ၼႆႉ ၼႄးတၢင်းၽိတ်
950.png,ၵွပ်ႈဝႃႈ လူင်ပွင်ၸိ
951.png,သမ်းပၼ်ယဝ်ႉၵေႃႈ မိူ
952.png,ၽွင်းသိုၵ်းမၢၼ်ႈယိုတ
953.png,ယူႇတီႈၸုမ်းၸွႆႈထႅမ်
954.png,ၵွပ်ႈၼႆလွင်ႈၶဵင်ႈၶႅင
955.png,ၵူၼ်းမိူင်းလႆႈတေႃႇသ
956.png,“မိူဝ်ႈသိုၵ်းပႆႇယိုတ
957.png,ၵႆႉလႆႈႁၼ် လႆႈငိၼ်း
958.png,ယၢမ်းလဵဝ်ၼႆႉ ဢမ်ႇလႆ
959.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 4/
960.png,ၵူၼ်းၼုမ်ႇ ၼႂ်းပိုၼ်
961.png,တၢင်းႁၢင်ႈလီမိ
962.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 4/
963.png,ၸၢၵ်ႇမၢၵ်ႇ တိူဝ်ႉသႂ
964.png,ၵူၼ်းမိူင်းယေႃ ၵေႃႉၼ
965.png,မႃးၸွမ်းၵၼ်သွင်လမ်း
966.png,သိုၵ်းမၢၼ်ႈသမ်ႉယွၼ်
967.png,ၽိူဝ်ႇ ထိုင် မႃး ၸမ
968.png,ၵႃးပိၼ်ႈၵႂႃႇ။
969.png,ၸဝ်ႈၵႃး မၢတ်ႇၸဵပ်းတ
970.png,ၸၢၵ်ႇမၢၵ်ႇၽူင်ႉသႂ်ႇ
971.png,ၽွင်းၼၼ်ႉ ပႃႈယွၼ်း ဢ
972.png,“ၸႂ်ႈၶႃႈဢေႃႈ ၽွင်းၼၼ
973.png,ၽိူဝ်ႇမႃးပေႃႉတူၺ်းထ
974.png,ၵူၺ်းၵႃႈ ဢမ်ႇၸၢင်ႈၽ
975.png,ၵူၺ်းၵႃႈလႆႈငိၼ်းဝႃႈ
976.png,ပဵၼ်မၢၵ်ႇၽႂ်ၸုမ်းလႂ်
977.png,ယွၼ်ႉပိူဝ်ႈတီႈမိူင်
978.png,ၵႆႉမီးလွင်ႈၶဵင်ႈၶႅင
979.png,ၽႂ်တူင်ႉၼိုင်တွၼ်ႈလ
980.png,ထဝ်ႈဝၢၼ်ႈထဝ်ႈၼႃးၵူၼ်
981.png,လွင်ႈသင်ၵေႃႈယဝ်ႉ ယႃ
982.png,ယၢမ်းလဵဝ် ၼႂ်းထုင်ႉမ
983.png,ၸူဝ်ႈမီးၸုမ်းယိပ်းၵ
984.png,လွင်ႈပူၼ်ႉပႅၼ်သုၼ်ႇ
985.png,ၵျေႃႇၸႂ်တေႉ
986.png,ၵွပ်ႈၼႆလႄႈ တင်ႈဢဝ်ဝၼ
987.png,ၵူၼ်းဢၼ်တိတ်းၸပ်းတင်
988.png,ၸိူဝ်းၶဝ် ပဵၼ်ၵူၼ်း
989.png,ၵမ်ႈၼမ်တႄႉ ယွၼ်ႉပိူ
990.png,လၢၼ်ႉၶၢႆၶူဝ်းလႄႈ ၵၢတ
991.png,ၵူၼ်းတေဢွၵ်ႇၼွၵ်ႈႁိ
992.png,ၼိုင်ႈႁိူၼ်းလႆႈၶႂၢင
993.png,ပေႃးၵႂႃႇႁူင်းယႃ ႁွင
994.png,ဢမ်ႇယၢမ်ႈ
995.png,ဝၼ်းတီႈ 2/8/2021 ပူၼ
996.png,မေႃယႃလူင်တီႈႁူင်းယႃတ
997.png,ၵူၺ်းၵႃႈ လုၵ်ႈဢွၼ်ႇ
998.png,လုၵ်ႈဢွၼ်ႇလႅင် ဢၼ်တိ
999.png,တီႈဝဵင်းတႃႈၶီႈလဵၵ်းၼ
1000.png,တၢင်းပဵၼ်ၽႄႈလၢမ်းမႃး
